time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
430,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999616,2.549999999997604,2.5499999999408813,2.5499999987963409,2.5499999802028435,2.5499997375743271,2.5499971956558247,2.5499758121338045,2.5498312805017007,2.5490453859971542,2.5456003333091952,2.5333815664715083,2.4980988384149683,2.4142978576617065,2.2480055652730191,1.9658922101924963
431,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999554,2.549999999997469,2.5499999999379011,2.5499999987441453,2.5499999794738248,2.549999729473635,2.5499971241696482,2.5499753118709383,2.549828508161192,2.549033235732709,2.5455582739107268,2.5332666733963554,2.4978512023819013,2.4138766834426573,2.2474418826441767,1.9653071294916964
432,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999492,2.5499999999973215,2.5499999999347858,2.549999998689934,2.5499999787213801,2.5499997211603018,2.549997051186113,2.5499748034954912,2.5498257024013258,2.5490209827459802,2.5455159868456403,2.533151443661382,2.4976033174409698,2.4134556646515257,2.2468788785700147,1.9647229221550584
433,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999416,2.5499999999971701,2.5499999999315279,2.549999998633639,2.549999977944863,2.5499997126297305,2.5499969766808017,2.5499742869137236,2.5498228629768578,2.5490086266644196,2.5454734720331267,2.5330358781731723,2.49735518534116,2.4130348021293493,2.2463165514330896,1.9641395853034032
434,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999345,2.5499999999970084,2.5499999999281231,2.5499999985751911,2.5499999771436337,2.5499997038774072,2.5499969006301186,2.5499737620371681,2.5498199896660578,2.5489961671896317,2.5454307295554366,2.5329199780720741,2.4971068079931875,2.4126140965981002,2.2457548991518932,1.9635571154724067
435,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999257,2.5499999999968397,2.5499999999245651,2.5499999985145174,2.5499999763170145,2.5499996948985388,2.5499968230088004,2.5499732287692876,2.5498170822161605,2.5489836039308162,2.5453877592908905,2.5328037441925382,2.4968581870737223,2.4121935489135669,2.2451939202690179,1.9629755100107955
436,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999172,2.5499999999966616,2.5499999999208467,2.5499999984515469,2.5499999754643463,2.5499996856885612,2.5499967437933928,2.5499726870240509,2.5498141404189498,2.5489709366345696,2.5453445614183079,2.5326871778024396,2.4966093245652035,2.4117731597160885,2.2446336124594461,1.9623947651640403
437,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999075,2.5499999999964746,2.5499999999169631,2.5499999983862001,2.5499999745849089,2.5499996762423995,2.5499966629572053,2.5499721366990835,2.5498111640019676,2.5489581648552733,2.5453011356957331,2.5325702795491871,2.4963602219899395,2.4113529299326242,2.2440739746573009,1.9618148788027392
438,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998986,2.5499999999962784,2.5499999999129077,2.5499999983184036,2.5499999736780254,2.5499996665554696,2.5499965804771767,2.5499715777120842,2.5498081527755518,2.5489452883991253,2.5452574824293137,2.5324530508717569,2.4961108814325952,2.4109328600996967,2.2435150042050926,1.9612358467675872
439,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998879,2.5499999999960714,2.549999999908672,2.5499999982480732,2.5499999727429405,2.5499996566224912,2.5499964963257247,2.5499710099577761,2.5498051064595684,2.548932306802326,2.5452136013375202,2.5323354923494019,2.4958613043488156,2.4105129511602725,2.242956700188139,1.9606576671406792
440,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998777,2.5499999999958542,2.5499999999042497,2.5499999981751289,2.5499999717789308,2.549999646438569,2.5499964104781898,2.5499704333471316,2.5498020248409441,2.5489192198045907,2.5451694925800039,2.532217605195183,2.4956114926404629,2.4100932037402636,2.2423990604178314,1.9600803363825736
441,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998666,2.5499999999956273,2.5499999998996348,2.5499999980994863,2.5499999707852337,2.549999635998486,2.5499963229079787,2.5499698477818526,2.5497989076714402,2.5489060270424599,2.5451251560924115,2.5320993902920592,2.4953614479635684,2.4096736186176728,2.2418420833788142,1.9595038518240944
442,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.549999999999855,2.5499999999953866,2.5499999998948182,2.5499999980210575,2.549999969761084,2.5499996252971058,2.5499962335893125,2.5499692531687632,2.5497957547250047,2.548892728220594,2.5450805919564239,2.5319808487272208,2.4951111721100858,2.4092541964603118,2.2412857671488684,1.9589282102850105
443,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998426,2.5499999999951339,2.5499999998897929,2.5499999979397541,2.5499999687056976,2.5499996143291463,2.5499961424957114,2.5499686494118792,2.549792565766241,2.5488793230177436,2.5450358001969438,2.5318619814997523,2.4948606667996902,2.4088349379700507,2.2407301099897783,1.9583534088290753
444,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998297,2.5499999999948706,2.5499999998845508,2.5499999978554859,2.549999967618271,2.5499996030892507,2.5499960496004386,2.5499680364147732,2.5497893405598249,2.548865811114847,2.5449907808427508,2.5317427896082041,2.4946099337423782,2.4084158438398626,2.2401751101702025,1.9577794445374033
445,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998169,2.5499999999945939,2.5499999998790832,2.5499999977681567,2.5499999664979858,2.5499995915719795,2.549995954876505,2.5499674140805779,2.5497860788705142,2.5488521921950333,2.5449455339264628,2.5316232740505615,2.494358974638522,2.4079969147539151,2.2396207659656251,1.9572063145082585
446,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998031,2.5499999999943022,2.5499999998733816,2.5499999976776708,2.5499999653440062,2.5499995797718138,2.5499958582966666,2.5499667823119894,2.5497827804631581,2.548838465943625,2.5449000594845126,2.5315034358242112,2.4941077911789202,2.4075781513876642,2.2390670756583111,1.9566340158568527
447,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999997893,2.5499999999939971,2.549999999867437,2.5499999975839316,2.5499999641554822,2.5499995676831562,2.5499957598334291,2.5499661410112702,2.5497794451027112,2.5488246320481336,2.5448543575571074,2.5313832759259038,2.4938563850448503,2.4071595544079498,2.2385140375372679,1.956062545715161
448,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999997751,2.5499999999936764,2.5499999998612415,2.549999997486835,2.5499999629315422,2.5499995553003276,2.5499956594590354,2.5499654900802513,2.5497760725542342,2.5488106901982643,2.5448084281881984,2.5312627953517226,2.4936047579081198,2.4067411244730854,2.2379616498982049,1.9554919012317462
449,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.54999999999976,2.5499999999933411,2.5499999998547849,2.5499999973862781,2.5499999616713009,2.5499995426175666,2.54999555714548,2.5499648294203401,2.5497726625829102,2.5487966400859143,2.5447622714254448,2.5311419950970508,2.4933529114311126,2.4063228622329462,2.2374099110435055,1.9549220795715929
450,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999997449,2.5499999999929881,2.5499999998480565,2.5499999972821543,2.549999960373853,2.5499995296290305,2.5499954528644979,2.5499641589325162,2.549769214954051,2.5487824814051763,2.5447158873201876,2.5310208761565409,2.493100847266847,2.4059047683290609,2.236858819282177,1.9543530779159299
451,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.549999999999728,2.5499999999926182,2.5499999998410479,2.549999997174353,2.5499999590382787,2.5499995163288096,2.5499953465876861,2.5499634785179124,2.5497657294352809,2.5487682138585552,2.5446692759403629,2.530899439542134,2.4928485670712455,2.4054868433850354,2.236308372893141,1.9537848934156385
452,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999997112,2.5499999999922318,2.5499999998337461,2.5499999970627627,2.5499999576636352,2.5499995027108642,2.5499952382860607,2.5499627880756499,2.5497622057883,2.5487538371333458,2.5446224373212387,2.5307776862143516,2.4925960724566201,2.4050690880433327,2.2357585702647684,1.9532175233678097
453,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999996934,2.549999999991825,2.5499999998261433,2.5499999969472671,2.5499999562489704,2.5499994887691617,2.549995127930976,2.5499620875073594,2.5497586437860509,2.5487393509507106,2.5445753715674888,2.5306556172244763,2.4923433650879154,2.4046515028891,2.2352094096057473,1.952650964849735
454,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999996743,2.5499999999914,2.549999999818227,2.5499999968277485,2.5499999547932948,2.5499994744974241,2.5499950154925308,2.5499613767093656,2.5497550431831284,2.5487247549812642,2.5445280786780322,2.5305332334712265,2.4920904465188567,2.4042340885815112,2.2346608894398825,1.9520852153445087
455,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999996534,2.5499999999909537,2.5499999998099856,2.5499999967040878,2.5499999532956283,2.5499994598895155,2.5499949009419725,2.5499606555844627,2.5497514037602347,2.5487100489714898,2.5444805588076207,2.5304105360633748,2.4918373184354374,2.403816845657162,2.2341130078681806,1.9515202718083946
456,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999996312,2.549999999990487,2.5499999998014085,2.5499999965761568,2.5499999517549368,2.5499994449389343,2.5499947842485424,2.5499599240265143,2.5497477252662097,2.5486952325792958,2.5444328119273663,2.5302875258503219,2.491583982342064,2.4033997747861799,2.2335657635243624,1.9509561318774082
